Argument ID	URL
E02064	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/13841?commentId=31681&toggle_translations=true#comment_31681
E02065	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/13841?commentId=31681&toggle_translations=true#comment_31681
E02066	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/13841?commentId=113658&toggle_translations=true#comment_113658
E02067	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/13841?commentId=62206&toggle_translations=true#comment_62206
E02068	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/13841?commentId=207736&toggle_translations=true#comment_207736
E02069	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/13841?commentId=219258&toggle_translations=true#comment_219258
E02070	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/13841?commentId=32111&toggle_translations=true#comment_32111
E02071	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/13841?commentId=33467&toggle_translations=true#comment_33467
E02072	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/13841?commentId=218989&toggle_translations=true#comment_218989
E02073	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/837?commentId=17972&toggle_translations=true#comment_17972
E02074	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/7177?commentId=174307&toggle_translations=true#comment_174307
E02075	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/7177?commentId=8223&toggle_translations=true#comment_8223
E02076	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/7177?commentId=8223&toggle_translations=true#comment_8223
E02077	https://futureu.europa.eu/en/processes/Economy/f/10/proposals/664?commentId=68410&toggle_translations=true#comment_68410
E02078	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/357?commentId=2932&toggle_translations=true#comment_2932
E02079	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/357?commentId=13048&toggle_translations=true#comment_13048
E02080	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/357?commentId=1482&toggle_translations=true#comment_1482
E02081	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/357?commentId=21913&toggle_translations=true#comment_21913
E02082	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/357?commentId=21913&toggle_translations=true#comment_21913
E02083	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/357?commentId=21913&toggle_translations=true#comment_21913
E02084	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/357?commentId=148965&toggle_translations=true#comment_148965
E02085	https://futureu.europa.eu/en/processes/Economy/f/10/proposals/828?commentId=187872&toggle_translations=true#comment_187872
E02086	https://futureu.europa.eu/en/processes/Economy/f/10/proposals/828?commentId=14978&toggle_translations=true#comment_14978
E02087	https://futureu.europa.eu/en/processes/Economy/f/10/proposals/828?commentId=29371&toggle_translations=true#comment_29371
E02088	https://futureu.europa.eu/en/processes/Economy/f/10/proposals/828?commentId=29371&toggle_translations=true#comment_29371
E02089	https://futureu.europa.eu/en/processes/Economy/f/10/proposals/15216?commentId=20938&toggle_translations=true#comment_20938
E02090	https://futureu.europa.eu/en/processes/Economy/f/10/proposals/15216?commentId=20023&toggle_translations=true#comment_20023
E02091	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/13142?commentId=17963&toggle_translations=true#comment_17963
E02092	https://futureu.europa.eu/en/processes/Economy/f/10/proposals/50656?commentId=55685&toggle_translations=true#comment_55685
E02093	https://futureu.europa.eu/en/processes/Economy/f/10/proposals/50656?commentId=55685&toggle_translations=true#comment_55685
E02094	https://futureu.europa.eu/en/processes/Economy/f/10/proposals/8127?commentId=9604&toggle_translations=true#comment_9604
E02095	https://futureu.europa.eu/en/processes/Economy/f/10/proposals/21682?commentId=25709&toggle_translations=true#comment_25709
E02096	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/726?commentId=2958&toggle_translations=true#comment_2958
E02097	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/726?commentId=72969&toggle_translations=true#comment_72969
E02098	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/726?commentId=2628&toggle_translations=true#comment_2628
E02099	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/726?commentId=29075&toggle_translations=true#comment_29075
E02100	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/726?commentId=73460&toggle_translations=true#comment_73460
E02101	https://futureu.europa.eu/en/processes/Economy/f/10/proposals/14884?commentId=24754&toggle_translations=true#comment_24754
E02102	https://futureu.europa.eu/en/processes/Economy/f/10/proposals/47?commentId=673&toggle_translations=true#comment_673
E02103	https://futureu.europa.eu/en/processes/Economy/f/10/proposals/47?commentId=53297&toggle_translations=true#comment_53297
E02104	https://futureu.europa.eu/en/processes/Economy/f/10/proposals/47?commentId=2444&toggle_translations=true#comment_2444
E02105	https://futureu.europa.eu/en/processes/Economy/f/10/proposals/47?commentId=23464&toggle_translations=true#comment_23464
E02106	https://futureu.europa.eu/en/processes/Economy/f/10/proposals/7262?commentId=9248&toggle_translations=true#comment_9248
E02107	https://futureu.europa.eu/en/processes/Economy/f/10/proposals/20013?commentId=33682&toggle_translations=true#comment_33682
E02108	https://futureu.europa.eu/en/processes/Economy/f/10/proposals/20013?commentId=33682&toggle_translations=true#comment_33682
E02109	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/13071?commentId=62437&toggle_translations=true#comment_62437
E02110	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/13071?commentId=62437&toggle_translations=true#comment_62437
E02111	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/2492?commentId=18506&toggle_translations=true#comment_18506
E02112	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/2492?commentId=18506&toggle_translations=true#comment_18506
E02113	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/2492?commentId=10297&toggle_translations=true#comment_10297
E02114	https://futureu.europa.eu/en/processes/Economy/f/10/proposals/112828?commentId=204634&toggle_translations=true#comment_204634
E02115	https://futureu.europa.eu/en/processes/Economy/f/10/proposals/9967?commentId=144740&toggle_translations=true#comment_144740
E02116	https://futureu.europa.eu/en/processes/Economy/f/10/proposals/655?commentId=13023&toggle_translations=true#comment_13023
E02117	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/103027?commentId=202060&toggle_translations=true#comment_202060
E02118	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/103027?commentId=202060&toggle_translations=true#comment_202060
E02119	https://futureu.europa.eu/en/processes/OtherIdeas/f/8/proposals/70192?commentId=166420&toggle_translations=true#comment_166420
E02120	https://futureu.europa.eu/en/processes/OtherIdeas/f/8/proposals/219848?commentId=229220&toggle_translations=true#comment_229220
E03001	https://futureu.europa.eu/en/processes/OtherIdeas/f/8/proposals/70192?commentId=166420&toggle_translations=true#comment_166420
E03002	https://futureu.europa.eu/en/processes/OtherIdeas/f/8/proposals/219848?commentId=229220&toggle_translations=true#comment_229220
E03003	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/511?commentId=7366&toggle_translations=true#comment_7366
E03004	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/638?commentId=981&toggle_translations=true#comment_981
E03005	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/638?commentId=981&toggle_translations=true#comment_981
E03006	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/638?commentId=981&toggle_translations=true#comment_981
E03007	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/638?commentId=981&toggle_translations=true#comment_981
E03008	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/638?commentId=981&toggle_translations=true#comment_981
E03009	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/238064?commentId=207538&toggle_translations=true#comment_207538
E03010	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/57917?commentId=66001&toggle_translations=true#comment_66001
E03011	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/57917?commentId=66001&toggle_translations=true#comment_66001
E03012	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/57917?commentId=66001&toggle_translations=true#comment_66001
E03013	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/713?commentId=2141&toggle_translations=true#comment_2141
E03014	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/713?commentId=2141&toggle_translations=true#comment_2141
E03015	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/874?commentId=1486&toggle_translations=true#comment_1486
E03016	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/268?commentId=2159&toggle_translations=true#comment_2159
E03017	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/48346?commentId=59407&toggle_translations=true#comment_59407
E03018	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/22541?commentId=174340&toggle_translations=true#comment_174340
E03019	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/22541?commentId=174340&toggle_translations=true#comment_174340
E03020	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/21122?commentId=28620&toggle_translations=true#comment_28620
E03021	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/558?commentId=9968&toggle_translations=true#comment_9968
E03022	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/558?commentId=9968&toggle_translations=true#comment_9968
E03023	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/558?commentId=9968&toggle_translations=true#comment_9968
E03024	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/558?commentId=9968&toggle_translations=true#comment_9968
E03025	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/172924?commentId=167212&toggle_translations=true#comment_167212
E03026	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/268?commentId=8121&toggle_translations=true#comment_8121
E03027	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/47455?commentId=58050&toggle_translations=true#comment_58050
E03028	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/11320?commentId=23497&toggle_translations=true#comment_23497
E03029	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/100?commentId=2112&toggle_translations=true#comment_2112
E03030	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/23003?commentId=76957&toggle_translations=true#comment_76957
E03031	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/268?commentId=3468&toggle_translations=true#comment_3468
E03032	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/100?commentId=8977&toggle_translations=true#comment_8977
E03033	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/268?commentId=8789&toggle_translations=true#comment_8789
E03034	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/72?commentId=6151&toggle_translations=true#comment_6151
E03035	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/72?commentId=6151&toggle_translations=true#comment_6151
E03036	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/258853?commentId=225688&toggle_translations=true#comment_225688
E03037	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/2130?commentId=28748&toggle_translations=true#comment_28748
E03038	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/2130?commentId=28748&toggle_translations=true#comment_28748
E03039	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/100?commentId=2727&toggle_translations=true#comment_2727
E03040	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/511?commentId=2156&toggle_translations=true#comment_2156
E03041	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/1419?commentId=17528&toggle_translations=true#comment_17528
E03042	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/1419?commentId=17528&toggle_translations=true#comment_17528
E03043	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/558?commentId=2681&toggle_translations=true#comment_2681
E03044	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/558?commentId=2681&toggle_translations=true#comment_2681
E03045	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/268?commentId=53444&toggle_translations=true#comment_53444
E03046	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/74?commentId=45&toggle_translations=true#comment_45
E03047	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/638?commentId=1633&toggle_translations=true#comment_1633
E03048	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/638?commentId=1633&toggle_translations=true#comment_1633
E03049	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/638?commentId=1633&toggle_translations=true#comment_1633
E03050	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/19867?commentId=59403&toggle_translations=true#comment_59403
E03051	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/85438?commentId=85177&toggle_translations=true#comment_85177
E03052	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/74?commentId=1689&toggle_translations=true#comment_1689
E03053	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/511?commentId=36401&toggle_translations=true#comment_36401
E03054	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/511?commentId=36401&toggle_translations=true#comment_36401
E03055	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/511?commentId=36401&toggle_translations=true#comment_36401
E03056	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/14723?commentId=17758&toggle_translations=true#comment_17758
E03057	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/236?commentId=10638&toggle_translations=true#comment_10638
E03058	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/236?commentId=10638&toggle_translations=true#comment_10638
E03059	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/268?commentId=36171&toggle_translations=true#comment_36171
E03060	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/853?commentId=1089&toggle_translations=true#comment_1089
E03061	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/85801?commentId=85108&toggle_translations=true#comment_85108
E03062	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/5879?commentId=9114&toggle_translations=true#comment_9114
E03063	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/12112?commentId=165168&toggle_translations=true#comment_165168
E03064	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/100?commentId=13176&toggle_translations=true#comment_13176
E03065	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/28581?commentId=35312&toggle_translations=true#comment_35312
E03066	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/57917?commentId=65968&toggle_translations=true#comment_65968
E03067	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/57917?commentId=65968&toggle_translations=true#comment_65968
E03068	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/11518?commentId=16903&toggle_translations=true#comment_16903
E03069	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/145500?commentId=140846&toggle_translations=true#comment_140846
E03070	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/638?commentId=1448&toggle_translations=true#comment_1448
E03071	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/638?commentId=1448&toggle_translations=true#comment_1448
E03072	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/638?commentId=1448&toggle_translations=true#comment_1448
E03073	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/713?commentId=38216&toggle_translations=true#comment_38216
E03074	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/713?commentId=38216&toggle_translations=true#comment_38216
E03075	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/220903?commentId=227709&toggle_translations=true#comment_227709
E03076	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/874?commentId=224172&toggle_translations=true#comment_224172
E03077	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/100?commentId=29902&toggle_translations=true#comment_29902
E03078	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/127975?commentId=227305&toggle_translations=true#comment_227305
E03079	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/638?commentId=847&toggle_translations=true#comment_847
E03080	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/268?commentId=11617&toggle_translations=true#comment_11617
E03081	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/268?commentId=11617&toggle_translations=true#comment_11617
E03082	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/268?commentId=11617&toggle_translations=true#comment_11617
E03083	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/5879?commentId=21650&toggle_translations=true#comment_21650
E03084	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/5879?commentId=55078&toggle_translations=true#comment_55078
E03085	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/5879?commentId=55078&toggle_translations=true#comment_55078
E03086	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/5879?commentId=55078&toggle_translations=true#comment_55078
E03087	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/5879?commentId=55078&toggle_translations=true#comment_55078
E03088	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/232619?commentId=213513&toggle_translations=true#comment_213513
E03089	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/5879?commentId=8322&toggle_translations=true#comment_8322
E03090	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/5879?commentId=8322&toggle_translations=true#comment_8322
E04001	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/74?commentId=24125&toggle_translations=true#comment_24125
E04002	https://futureu.europa.eu/en/processes/GreenDeal/f/1/proposals/364?commentId=10137&toggle_translations=true#comment_10137
E04003	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/558?commentId=20932&toggle_translations=true#comment_20932
E04004	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/3638?commentId=5413&toggle_translations=true#comment_5413
E04005	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/9870?commentId=17960&toggle_translations=true#comment_17960
E04006	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/9870?commentId=17960&toggle_translations=true#comment_17960
E04007	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/9870?commentId=17960&toggle_translations=true#comment_17960
E04009	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/2404?commentId=233872&toggle_translations=true#comment_233872
E04010	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/2404?commentId=233872&toggle_translations=true#comment_233872
E04011	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/2404?commentId=233872&toggle_translations=true#comment_233872
E04012	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/224?commentId=207835&toggle_translations=true#comment_207835
E04013	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/524?commentId=67156&toggle_translations=true#comment_67156
E04014	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/524?commentId=67156&toggle_translations=true#comment_67156
E04015	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/224?commentId=32115&toggle_translations=true#comment_32115
E04016	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/162106?commentId=158898&toggle_translations=true#comment_158898
E04017	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/3638?commentId=26306&toggle_translations=true#comment_26306
E04018	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/3638?commentId=165958&toggle_translations=true#comment_165958
E04019	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/251659?commentId=220375&toggle_translations=true#comment_220375
E04020	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/180280?commentId=171867&toggle_translations=true#comment_171867
E04021	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/524?commentId=68311&toggle_translations=true#comment_68311
E04022	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/524?commentId=68311&toggle_translations=true#comment_68311
E04023	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/86495?commentId=86642&toggle_translations=true#comment_86642
E04024	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/86495?commentId=86642&toggle_translations=true#comment_86642
E04025	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/86495?commentId=86642&toggle_translations=true#comment_86642
E04026	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/238?commentId=886&toggle_translations=true#comment_886
E04027	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/238?commentId=886&toggle_translations=true#comment_886
E04028	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/176750?commentId=169295&toggle_translations=true#comment_169295
E04029	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/176750?commentId=169295&toggle_translations=true#comment_169295
E04030	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/73558?commentId=75409&toggle_translations=true#comment_75409
E04031	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/238?commentId=148899&toggle_translations=true#comment_148899
E04032	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/238?commentId=148899&toggle_translations=true#comment_148899
E04033	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/223?commentId=10825&toggle_translations=true#comment_10825
E04034	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/9870?commentId=72971&toggle_translations=true#comment_72971
E04035	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/35179?commentId=174440&toggle_translations=true#comment_174440
E04036	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/143618?commentId=147181&toggle_translations=true#comment_147181
E04037	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/143618?commentId=147181&toggle_translations=true#comment_147181
E04038	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/143618?commentId=147181&toggle_translations=true#comment_147181
E04039	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/9935?commentId=233443&toggle_translations=true#comment_233443
E04040	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/9935?commentId=233443&toggle_translations=true#comment_233443
E04041	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/62701?commentId=75406&toggle_translations=true#comment_75406
E04042	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/62701?commentId=75406&toggle_translations=true#comment_75406
E04043	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/2404?commentId=166025&toggle_translations=true#comment_166025
E04044	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/2404?commentId=166025&toggle_translations=true#comment_166025
E04045	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/2404?commentId=166025&toggle_translations=true#comment_166025
E04046	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/2404?commentId=166025&toggle_translations=true#comment_166025
E04047	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/736?commentId=165167&toggle_translations=true#comment_165167
E04048	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/143650?commentId=140683&toggle_translations=true#comment_140683
E04049	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/143650?commentId=140683&toggle_translations=true#comment_140683
E04050	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/224?commentId=148963&toggle_translations=true#comment_148963
E04051	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/241067?commentId=210046&toggle_translations=true#comment_210046
E04052	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/241067?commentId=210046&toggle_translations=true#comment_210046
E04053	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/215?commentId=131308&toggle_translations=true#comment_131308
E04054	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/215?commentId=131308&toggle_translations=true#comment_131308
E04055	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/2404?commentId=233344&toggle_translations=true#comment_233344
E04056	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/2404?commentId=233344&toggle_translations=true#comment_233344
E04057	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/2404?commentId=233344&toggle_translations=true#comment_233344
E04058	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/666?commentId=42076&toggle_translations=true#comment_42076
E04059	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/666?commentId=42076&toggle_translations=true#comment_42076
E04060	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/6145?commentId=27001&toggle_translations=true#comment_27001
E04061	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/6145?commentId=27001&toggle_translations=true#comment_27001
E04062	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/8285?commentId=29206&toggle_translations=true#comment_29206
E04063	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/8285?commentId=29206&toggle_translations=true#comment_29206
E04064	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/8285?commentId=29206&toggle_translations=true#comment_29206
E04065	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/666?commentId=26305&toggle_translations=true#comment_26305
E04066	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/143620?commentId=140685&toggle_translations=true#comment_140685
E04067	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/143620?commentId=140685&toggle_translations=true#comment_140685
E04068	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/1475?commentId=116328&toggle_translations=true#comment_116328
E04069	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/1475?commentId=116328&toggle_translations=true#comment_116328
E04070	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/223?commentId=56070&toggle_translations=true#comment_56070
E04071	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/223?commentId=56070&toggle_translations=true#comment_56070
E04072	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/27836?commentId=33826&toggle_translations=true#comment_33826
E04073	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/666?commentId=30658&toggle_translations=true#comment_30658
E04074	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/666?commentId=30658&toggle_translations=true#comment_30658
E04075	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/136?commentId=3400&toggle_translations=true#comment_3400
E04076	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/241033?commentId=210079&toggle_translations=true#comment_210079
E04077	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/241033?commentId=210079&toggle_translations=true#comment_210079
E04078	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/119?commentId=61793&toggle_translations=true#comment_61793
E04079	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/119?commentId=2262&toggle_translations=true#comment_2262
E04080	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/245521?commentId=227439&toggle_translations=true#comment_227439
E04081	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/245521?commentId=227439&toggle_translations=true#comment_227439
E04082	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/119?commentId=218990&toggle_translations=true#comment_218990
E04083	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/119?commentId=32114&toggle_translations=true#comment_32114
E04084	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/107088?commentId=102566&toggle_translations=true#comment_102566
E04085	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/119?commentId=219464&toggle_translations=true#comment_219464
E04086	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/119?commentId=1696&toggle_translations=true#comment_1696
E04087	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/119?commentId=1696&toggle_translations=true#comment_1696
E04088	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/119?commentId=1696&toggle_translations=true#comment_1696
E04089	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/119?commentId=8990&toggle_translations=true#comment_8990
E04090	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/119?commentId=8990&toggle_translations=true#comment_8990
E04091	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/119?commentId=2739&toggle_translations=true#comment_2739
E04092	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/26863?commentId=117877&toggle_translations=true#comment_117877
E04093	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/1166?commentId=1794&toggle_translations=true#comment_1794
E04094	https://futureu.europa.eu/en/processes/Migration/f/34/proposals/1166?commentId=1794&toggle_translations=true#comment_1794
